ID	Name	Matches	
RXN-16375	a phytoceramide + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + dioxygen + 2 H<SUP>+</SUP>  &rarr;  an (8<i>Z</i>)-4-hydroxy-sphing-8-enine-ceramide + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	Phytoceramides, 4-Hydroxysphing-8Z-enine-ceramides, OXYGEN-MOLECULE, WATER, PROTON	
RXN-20648	a phytosphingosine + ATP  &rarr;  a phytosphingosine 1-phosphate + ADP + H<SUP>+</SUP>	Phytosphingosines, CPD-22276, ADP, ATP, PROTON	
URITRANS-RXN	a PII protein + UTP  &rarr;  a uridylylated PII protein + diphosphate	PPI, UTP	
RXN-11484	a pimeloyl-[acp] + L-alanine + H<SUP>+</SUP>  &rarr;  (8<i>S</i>)-8-amino-7-oxononanoate + CO<SUB>2</SUB> + acyl-carrier protein	8-AMINO-7-OXONONANOATE, CARBON-DIOXIDE, PROTON, L-ALPHA-ALANINE	
RXN-22024	a pimeloyl-[acp] + NAD<sup>+</sup>  &larr;  a 2-enoyl-pimeloyl-[acp] + NADH + H<SUP>+</SUP>	PROTON, NAD, NADH	
RXN-11483	a pimeloyl-[acp] methyl ester + H<sub>2</sub>O  &rarr;  a pimeloyl-[acp] + methanol + H<SUP>+</SUP>	WATER, PROTON, METOH	
RXN-11482	a pimeloyl-[acp] methyl ester + NAD<sup>+</sup>  &larr;  a (2<i>E</i>)-enoylpimeloyl-[acp] methyl ester + NADH + H<SUP>+</SUP>	PROTON, NAD, NADH	
RXN-17732	a plasmanylethanolamine + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + dioxygen + 2 H<SUP>+</SUP>  &rarr;  a plasmenylethanolamine + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	1-Alkyl-2-acyl-glycerol-P-Etn, Alkyl-enyl-acyl-gly-P-EtOH-amines, OXYGEN-MOLECULE, WATER, PROTON	
RXN-17750	a plasmenylcholine + H<sub>2</sub>O  &rarr;  a 2-acyl-1-Z-alk-1-enyl-<i>sn</i>-glycerol + phosphocholine + H<SUP>+</SUP>	1-ALKENYL-2-ACYLGLYCEROL, PLASMENYLCHOLINE, WATER, PROTON, PHOSPHORYL-CHOLINE	
RXN-17736	a plasmenylcholine + H<sub>2</sub>O  &rarr;  a fatty acid + a 1-(1-alkenyl)-<i>sn</i>-glycero-3-phosphocholine + H<SUP>+</SUP>	CPD-563, Fatty-Acids, PLASMENYLCHOLINE, WATER, PROTON	
RXN-17734	a plasmenylethanolamine + H<sub>2</sub>O  &rarr;  a 2-acyl-1-Z-alk-1-enyl-<i>sn</i>-glycerol + <i>O</i>-phosphoethanolamine + H<SUP>+</SUP>	PHOSPHORYL-ETHANOLAMINE, 1-ALKENYL-2-ACYLGLYCEROL, Alkyl-enyl-acyl-gly-P-EtOH-amines, WATER, PROTON	
RXN-17735	a plasmenylethanolamine + H<sub>2</sub>O  &rarr;  a fatty acid + a 1-O-(alk-1-enyl)-<i>sn</i>-glycero-3-phosphoethanolamine + H<SUP>+</SUP>	1-Alkenylglycerophosphoethanolamines, Fatty-Acids, Alkyl-enyl-acyl-gly-P-EtOH-amines, WATER, PROTON	
3.4.21.73-RXN	a plasminogen + H<sub>2</sub>O  &rarr;  a plasmin	WATER	
3.4.21.68-RXN	a plasminogen + H<sub>2</sub>O  &rarr;  a plasmin	WATER	
3.4.23.48-RXN	a plasminogen + H<sub>2</sub>O  &rarr;  a plasmin + a peptide	WATER	
RXN-12303	a plastoquinone + NAD(P)H + H<SUP>+</SUP>  &harr;  a plastoquinol + NAD(P)<sup>+</sup>	Plastoquinols, PLASTOQUINONE, PROTON, NAD-P-OR-NOP, NADH-P-OR-NOP	
RXN-12648	a plastoquinone<SUB>[membrane]</SUB> + 2 H<SUP>+</SUP><SUB>[in]</SUB> + 2 e<SUP>-</SUP><SUB>[membrane]</SUB>  &rarr;  a plastoquinol<SUB>[membrane]</SUB>	Plastoquinols, PLASTOQUINONE, PROTON	
RXN-15447	a plastoquinone<SUB>[membrane]</SUB> + 2 H<SUP>+</SUP><SUB>[out]</SUB> + 2 e<SUP>-</SUP><SUB>[membrane]</SUB>  &rarr;  a plastoquinol<SUB>[membrane]</SUB>	Plastoquinols, PLASTOQUINONE, PROTON	
RXN-15451	a plastoquinone<SUB>[membrane]</SUB> + 4 H<SUP>+</SUP><SUB>[in]</SUB> + 2 e<SUP>-</SUP><SUB>[membrane]</SUB>  &rarr;  a plastoquinol<SUB>[membrane]</SUB> + 2 H<SUP>+</SUP><SUB>[out]</SUB>	Plastoquinols, PLASTOQUINONE, PROTON	
3.6.3.21-RXN	a polar amino acid<sub>[extracellular space]</sub> + ATP + H<sub>2</sub>O  &rarr;  a polar amino acid<sub>[cytosol]</sub> + ADP + phosphate	ADP, ATP, WATER, Pi	
3.1.26.9-RXN	a poly (U) tail + H<sub>2</sub>O  &rarr;  n a double-stranded oligonucleotide	Oligonucleotides, WATER	
3.1.26.6-RXN	a poly(A) tail + H<sub>2</sub>O  &rarr;  n a double-stranded oligonucleotide	Oligonucleotides, WATER	
3.1.27.8-RXN	a poly(A) tail + n H<sub>2</sub>O  &rarr;  n+1 adenosine 3'-monophosphate	CPD-3706, WATER	
3.2.1.109-RXN	a poly-D-galactosamine + H<sub>2</sub>O  &rarr;  n an oligomer of galactosamine	WATER	
3.6.3.31-RXN	a polyamine<sub>[extracellular space]</sub> + ATP + H<sub>2</sub>O  &rarr;  a polyamine<sub>[cytosol]</sub> + ADP + phosphate + H<SUP>+</SUP>	ADP, ATP, WATER, PROTON, Pi	
RXN0-6478	a polycistronic tRNA precursor + H<sub>2</sub>O  &rarr;  a tRNA precursor with a 5' extension and a long 3' trailer + a partially processed polycistronic tRNA precursor	WATER	
RXN0-6485	a polycistronic tRNA precursor + H<sub>2</sub>O  &rarr;  a tRNA precursor with a 5' extension and a short 3' extension + a partially processed polycistronic tRNA precursor	WATER	
RXN-12182	a polyhydroxylated tetraketide &alpha;-pyrone + NADP<sup>+</sup>  =  a hydroxylated tetraketide &alpha;-pyrone + NADPH + H<SUP>+</SUP>	HYDROXYLATED-TETRAKETIDE-PYRONE, POLY-HYDROXYLATED-TETRAKETIDE-PYRONE, PROTON, NADP, NADPH	
RXN-11368	a polyisoprenyl diphosphate + 4-hydroxybenzoate  &rarr;  a 4-hydroxy-3-polyprenylbenzoate + diphosphate	4-hydroxybenzoate, 4-Hydroxy-3-polyprenylbenzoates, Polyisoprenyl-Diphosphates, PPI	
TEICHOICSYN8-RXN	a polyisoprenyl-major wall teichoic acid (<i>B. subtilis</i> 168) + Und-PP-[&beta;-D-GlcNAc-(1&rarr;4)]-MurNAc-L-Ala-&gamma;-D-Glu-<i>meso</i>-DAP-D-Ala-D-Ala + H<sub>2</sub>O  &rarr;  a peptidoglycan-major wall teichoic acid complex (<i>B. subtilis</i> 168) + <i>di-trans,octa-cis</i>-undecaprenyl phosphate + <i>di-trans,octa-cis</i>-undecaprenyl diphosphate + 2 H<SUP>+</SUP>	UNDECAPRENYL-DIPHOSPHATE, CPD-9646, Gro-P-Teichoic-peptidoglycan, CPD-75, WATER, PROTON, C6	
RXN-18061	a polyisoprenyl-minor wall teichoic acid (<i>B. subtilis</i> 168) + Und-PP-[&beta;-D-GlcNAc-(1&rarr;4)]-MurNAc-L-Ala-&gamma;-D-Glu-<i>meso</i>-DAP-D-Ala-D-Ala + H<sub>2</sub>O  &rarr;  a peptidoglycan-minor wall teichoic acid complex (<i>B. subtilis</i> 168) + <i>di-trans,octa-cis</i>-undecaprenyl phosphate + <i>di-trans,octa-cis</i>-undecaprenyl diphosphate + 2 H<SUP>+</SUP>	UNDECAPRENYL-DIPHOSPHATE, CPD-9646, Minor-Teichoic-Bacillus-peptidoglycan, CPD-19345, WATER, PROTON, C6	
TRANS-RXN-321	a polyisoprenyl-minor wall teichoic acid (<i>B. subtilis</i> 168)<sub>[cytosol]</sub> + ATP + H<sub>2</sub>O  &rarr;  a polyisoprenyl-minor wall teichoic acid (<i>B. subtilis</i> 168)<sub>[extracellular space]</sub> + ADP + phosphate + H<SUP>+</SUP>	CPD-19345, ADP, ATP, WATER, PROTON, Pi	
RXN-18033	a polyisoprenyl-teichoic acid + a lipid II + H<sub>2</sub>O  &rarr;  a peptidoglycan-wall teichoic acid complex + <i>di-trans,octa-cis</i>-undecaprenyl phosphate + <i>di-trans,octa-cis</i>-undecaprenyl diphosphate + 2 H<SUP>+</SUP>	UNDECAPRENYL-DIPHOSPHATE, CPD-9646, NAcMur-Peptide-NAcGlc-Undecaprenols, Teichoic-Peptidoglycan-Complex, Teichoic-Acid, WATER, PROTON	
3.6.3.40-RXN	a polyisoprenyl-teichoic acid<sub>[cytosol]</sub> + ATP + H<sub>2</sub>O  &rarr;  a polyisoprenyl-teichoic acid<sub>[cell wall]</sub> + ADP + phosphate + H<SUP>+</SUP>	Teichoic-Acid, ADP, ATP, WATER, PROTON, Pi	
RXN-18064	a polyisoprenyl-wall teichuronic acid (<i>B. subtilis</i> 168) + Und-PP-[&beta;-D-GlcNAc-(1&rarr;4)]-MurNAc-L-Ala-&gamma;-D-Glu-<i>meso</i>-DAP-D-Ala-D-Ala + H<sub>2</sub>O  &rarr;  a peptidoglycan-teichuronic acid complex (<i>B. subtilis</i> 168) + <i>di-trans,octa-cis</i>-undecaprenyl phosphate + <i>di-trans,octa-cis</i>-undecaprenyl diphosphate + 2 H<SUP>+</SUP>	UNDECAPRENYL-DIPHOSPHATE, CPD-9646, Bacillus-Teichuronic-Peptidoglycan, CPD-19352, WATER, PROTON, C6	
3.2.1.121-RXN	a polymannuronate + n H<sub>2</sub>O  &rarr;  n+1 D-mannopyranuronate	Polymannuronates, D-Mannopyranuronate, WATER	
TRANS-RXN-378	a polymyxin<sub>[periplasm]</sub> + ATP + H<sub>2</sub>O  &rarr;  a polymyxin<sub>[extracellular space]</sub> + ADP + phosphate + H<SUP>+</SUP>	ADP, ATP, WATER, PROTON, Pi	
ENDOPOLYPHOSPHATASE-RXN	a polyphosphate + n H<sub>2</sub>O  =  (n+1) oligophosphate	Polyphosphates, OLIGOPHOSPHATE, WATER	
2.5.1.5-RXN	a porphyran  &rarr;  a methylated agarose + n sulfate + H<SUP>+</SUP>	Porphyran-With-Anhydrogalactose-Residues, Porphyrans, PROTON, SULFATE	
RXN-12422	a porphyran + n H<sub>2</sub>O  &rarr;  n &alpha;-L-galactopyranose-6-sulfate-(1,3)-&beta;-D-galactose + n a neoagaro-oligosaccharide	CPD-13440, Neoagaro-oligosaccharides, Porphyrans, WATER	
RXN-11176	a PqqA peptide + <i>S</i>-adenosyl-L-methionine  &rarr;  a PqqA peptide with linked Glu-Tyr residues + 5'-deoxyadenosine + L-methionine + H<SUP>+</SUP>	CH33ADO, S-ADENOSYLMETHIONINE, PROTON, MET	
RXN-11177	a PqqA peptide with linked Glu-Tyr residues + 4 H<sub>2</sub>O  &rarr;  2-amino-4-[5-(2-amino-2-carboxylatoethyl)-2-hydroxyphenyl]pentanedioate + a tripeptide + a cleaved PqqA peptide N-terminus + a cleaved PqqA peptide C-terminus	CPD-12135, TRIPEPTIDES, WATER	
RXN-20164	a PrdC protein with a selenide-sulfide bridge + NADH + H<SUP>+</SUP>  &rarr;  a PrdC protein with thiol/selenol residues + NAD<sup>+</sup>	PROTON, NAD, NADH	
RXN185E-15	a pre-mycobactin  &rarr;  a mycobactin	CPD-18345, Pre-Mycobactin	
RXN-11335	a primary alcohol + 2 an oxidized azurin  &rarr;  an aldehyde + 2 a reduced azurin + 2 H<SUP>+</SUP>	Primary-Alcohols, Aldehydes, PROTON	
RXN-11333	a primary alcohol + 2 an oxidized cytochrome <i>c550</i>  &rarr;  an aldehyde + 2 a reduced cytochrome <i>c550</i> + 2 H<SUP>+</SUP>	Primary-Alcohols, Aldehydes, PROTON	
RXN-11332	a primary alcohol + 2 an oxidized cytochrome <i>c</i><sub>L</sub>  =  an aldehyde + 2 a reduced cytochrome <i>c</i><sub>L</sub> + 2 H<SUP>+</SUP>	Primary-Alcohols, Aldehydes, PROTON	
ALKAN-1-OL-DEHYDROGENASE-ACCEPTOR-RXN	a primary alcohol + an oxidized electron carrier  =  an aldehyde + a reduced two electron carrier	Primary-Alcohols, Donor-H2, Aldehydes	
ALCOHOL-OXIDASE-RXN	a primary alcohol + dioxygen  &rarr;  hydrogen peroxide + an aldehyde	Primary-Alcohols, Aldehydes, OXYGEN-MOLECULE, HYDROGEN-PEROXIDE	
ALCOHOL-DEHYDROG-GENERIC-RXN	a primary alcohol + NAD<sup>+</sup>  &harr;  an aldehyde + NADH + H<SUP>+</SUP>	Primary-Alcohols, Aldehydes, PROTON, NAD, NADH	
NITRILE-HYDRATASE-RXN	a primary aliphatic amide  &larr;  an aliphatic nitrile + H<sub>2</sub>O	Primary-Aliphatic-Amides, Aliphatic-Nitriles, WATER	
RXN-17674	a primary alkyl sulfate ester + 2-oxoglutarate + dioxygen  &rarr;  an aldehyde + succinate + CO<SUB>2</SUB> + sulfate + H<SUP>+</SUP>	2-KETOGLUTARATE, Primary-Alkyl-Sulfate-Esters, Aldehydes, CARBON-DIOXIDE, OXYGEN-MOLECULE, PROTON, SUC, SULFATE	
RXN-20157	a primary alkyl sulfate ester + H<sub>2</sub>O  &rarr;  an alcohol + sulfate + H<SUP>+</SUP>	Primary-Alkyl-Sulfate-Esters, Alcohols, WATER, PROTON, SULFATE	
RXN-9597	a primary amine<SUB>[periplasm]</SUB> + H<sub>2</sub>O<SUB>[periplasm]</SUB> + dioxygen<SUB>[periplasm]</SUB> + H<SUP>+</SUP><SUB>[periplasm]</SUB>  &rarr;  an aldehyde<SUB>[periplasm]</SUB> + ammonium<SUB>[periplasm]</SUB> + hydrogen peroxide<SUB>[periplasm]</SUB>	Primary-Amines, AMMONIUM, Aldehydes, OXYGEN-MOLECULE, WATER, PROTON, HYDROGEN-PEROXIDE	
3.4.24.19-RXN	a procollagen + H<sub>2</sub>O  &rarr;  a procollagen without the C-terminal domain + a C-terminal domain of procollagen	WATER	
3.4.24.14-RXN	a procollagen + H<sub>2</sub>O  &rarr;  a procollagen without the N-terminal domain + an N-terminal domain of procollagen	WATER	
3.4.23.17-RXN	a prohormone + n H<sub>2</sub>O  &rarr;  n+1 a peptide	WATER	
RXN-16843	a propanoyl-[acp] + 9 malonyl-CoA + H<sub>2</sub>O + 8 H<SUP>+</SUP>  &rarr;  3,5,7,9,11,13,15,17,19-nonaoxohenicosanoate + acyl-carrier protein + 9 coenzyme A + 9 CO<SUB>2</SUB>	CPD-18167, CARBON-DIOXIDE, CO-A, WATER, PROTON, MALONYL-COA	
RXN-22925	a propanoyl-[acp] + leinamycin biosynthesis intermediate 1 + H<sub>2</sub>O  &rarr;  leinamycin biosynthesis intermediate 2 + a soluble <i>holo</i>-[acyl-carrier protein] + H<SUP>+</SUP>	WATER, PROTON	
3.4.21.53-RXN	a protein + ATP + 2 H<sub>2</sub>O  &rarr;  2 a peptide + ADP + phosphate + 3 H<SUP>+</SUP>	ADP, ATP, WATER, PROTON, Pi	
RXN-21299	a protein + ATP + 2 H<sub>2</sub>O  &rarr;  2 a peptide + ADP + phosphate + 3 H<SUP>+</SUP>	ADP, ATP, WATER, PROTON, Pi	
3.4.21.92-RXN	a protein + ATP + 2 H<sub>2</sub>O  &rarr;  2 a peptide + ADP + phosphate + 3 H<SUP>+</SUP>	ADP, ATP, WATER, PROTON, Pi	
RXN-11136	a protein + ATP + H<sub>2</sub>O  &rarr;  2 a peptide + ADP + phosphate	ADP, ATP, WATER, Pi	
3.4.22.2-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide	WATER	
RXN-12015	a protein + H<sub>2</sub>O  &rarr;  2 a peptide	WATER	
RXN-12018	a protein + H<sub>2</sub>O  &rarr;  2 a peptide	WATER	
3.4.21.87-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide	WATER	
RXN-12014	a protein + H<sub>2</sub>O  &rarr;  2 a peptide	WATER	
3.4.21.108-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide	WATER	
RXN-11699	a protein + H<sub>2</sub>O  &rarr;  2 a peptide	WATER	
3.4.24.54-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.38-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
RXN0-5195	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
RXN0-3221	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.81-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.39-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.22.17-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.22.37-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.22.7-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.26-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.22-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.50-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.20-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.62-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.12-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.29-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.5-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.25-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.37-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.53-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.25-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.65-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.80-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.22.43-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.31-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.12-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.28-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.40-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
RXN-11694	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.24-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.22.30-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.22.46-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.2-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.15-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.30-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.112-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.43-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.73-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.35-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.70-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.22.10-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.22.33-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.22.6-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.22-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.18-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.33-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.46-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.61-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.76-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.100-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.59-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.22.16-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.25-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.42-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.21-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.49-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.25.1-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.61-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.76-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.91-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.22.39-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.1-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.28-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.36-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.52-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.67-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.64-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.79-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.94-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.22.27-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.22.42-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.16-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
RXN0-5103	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.30-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.11-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.27-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.39-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.55-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.49-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.65-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.67-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.82-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.21.97-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.22.3-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.19-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.23.34-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
3.4.24.42-RXN	a protein + H<sub>2</sub>O  &rarr;  2 a peptide + 2 H<SUP>+</SUP>	WATER, PROTON	
